pv_bus,existing_pv_kw,new_pv_kw,total_pv_kw,pv_bus_vn_kv,existing_load_at_bus_kw,transformer_association,feeder_section,transformer_sn_kva,base_voltage_pu,feeder_distance_km,upstream_r_ohm,upstream_x_ohm,upstream_z_ohm,pv_penetration_ratio,pv_to_transformer_ratio,new_pv_to_transformer_ratio,load_to_transformer_ratio,label
7121,0.0,12.3,12.3,0.24,0.0,T18,LV_secondary_T2_T4,300.0,0.95826,7.7724,4.5565,3.3703,5.6675,12.3,0.041,0.041,0.0,SAFE
739,8.3,4.9,13.200000000000001,0.24,41.1,T6,Main_735-750,150.0,0.98477,24.6125,15.6519,11.8507,19.6321,0.32116788321167883,0.08800000000000001,0.03266666666666667,0.274,SAFE
633,5.8,12.0,17.8,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.91348,17.0383,11.6797,8.589,14.4978,17.8,0.11866666666666667,0.08,0.0,SAFE
6232,0.0,7.2,7.2,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,7.2,0.024,0.024,0.0,SAFE
759,0.0,13.7,13.7,0.24,35.0,T12,Branch_752-765,150.0,0.93737,40.2701,27.7136,20.528,34.4883,0.3914285714285714,0.09133333333333332,0.09133333333333332,0.23333333333333334,SAFE
6202,0.0,12.3,12.3,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.0957,4.1795,2.816,5.0396,12.3,0.041,0.041,0.0,SAFE
716,6.6,7.6,14.2,0.48,15.85,T24(HV),Branch_701-708,300.0,0.97763,0.9144,0.4676,0.2627,0.5363,0.8958990536277602,0.04733333333333333,0.025333333333333333,0.05283333333333333,SAFE
772,0.0,18.5,18.5,0.208,100.0,T19,Delta_766-772,300.0,0.93424,43.184,29.887,22.1458,37.1977,0.185,0.06166666666666667,0.06166666666666667,0.3333333333333333,SAFE
722,0.0,7.0,7.0,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.1872,4.2178,2.8303,5.0794,7.0,0.0014,0.0014,0.0,SAFE
716,5.6,4.5,10.1,0.48,15.85,T24(HV),Branch_701-708,300.0,0.97763,0.9144,0.4676,0.2627,0.5363,0.637223974763407,0.033666666666666664,0.015,0.05283333333333333,SAFE
6321,0.0,12.3,12.3,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,12.3,0.082,0.082,0.0,SAFE
728,0.0,11.5,11.5,0.24,38.0,T3,Main_720-734,75.0,0.93706,11.5824,7.8923,5.7834,9.7845,0.3026315789473684,0.15333333333333332,0.15333333333333332,0.5066666666666667,SAFE
722,6.6,4.6,11.2,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.1872,4.2178,2.8303,5.0794,11.2,0.00224,0.0009199999999999999,0.0,SAFE
6231,0.0,19.1,19.1,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,19.1,0.06366666666666668,0.06366666666666668,0.0,SAFE
732,5.5,16.5,22.0,0.24,25.4,T4,Main_720-734,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,0.8661417322834646,0.14666666666666667,0.11,0.16933333333333334,SAFE
7482,0.0,8.8,8.8,0.24,0.0,T8,LV_secondary_T2_T4,150.0,0.95585,27.31,18.8387,13.9267,23.4276,8.8,0.05866666666666667,0.05866666666666667,0.0,SAFE
6332,0.0,10.3,10.3,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.91348,17.0383,11.6797,8.589,14.4978,10.3,0.06866666666666667,0.06866666666666667,0.0,SAFE
623,0.0,16.1,16.1,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,16.1,0.05366666666666667,0.05366666666666667,0.0,SAFE
624,0.0,6.2,6.2,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,6.2,0.020666666666666667,0.020666666666666667,0.0,SAFE
726,0.0,15.8,15.8,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.2329,4.237,2.8374,5.0993,15.8,0.00316,0.00316,0.0,SAFE
7482,0.0,11.4,11.4,0.24,0.0,T8,LV_secondary_T2_T4,150.0,0.95585,27.31,18.8387,13.9267,23.4276,11.4,0.076,0.076,0.0,SAFE
716,0.0,6.1,6.1,0.48,15.85,T24(HV),Branch_701-708,300.0,0.97763,0.9144,0.4676,0.2627,0.5363,0.38485804416403785,0.02033333333333333,0.02033333333333333,0.05283333333333333,SAFE
6232,7.8,11.3,19.1,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,19.1,0.06366666666666668,0.03766666666666667,0.0,SAFE
6332,1.9,11.4,13.3,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.91348,17.0383,11.6797,8.589,14.4978,13.3,0.08866666666666667,0.076,0.0,SAFE
751,5.0,6.7,11.7,0.48,0.0,T9,other,1500.0,0.9685,34.4789,23.8283,17.6385,29.6463,11.7,0.0078,0.0044666666666666665,0.0,SAFE
6222,0.0,17.4,17.4,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,17.4,0.057999999999999996,0.057999999999999996,0.0,SAFE
720,0.0,15.7,15.7,0.24,66.0,T2,Main_720-734,300.0,0.99456,7.0957,4.1795,2.816,5.0396,0.23787878787878786,0.05233333333333333,0.05233333333333333,0.22,SAFE
6322,0.0,4.2,4.2,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,4.2,0.028,0.028,0.0,SAFE
734,6.1,16.5,22.6,0.24,15.85,-,Main_720-734,5000.0,0.90591,17.084,11.7015,8.5933,14.5179,1.4258675078864353,0.004520000000000001,0.0033,0.00317,SAFE
7691,0.0,6.3,6.3,0.24,0.0,T22,LV_secondary_T2_T4,150.0,0.95405,44.5068,31.369,22.8385,38.8022,6.3,0.041999999999999996,0.041999999999999996,0.0,SAFE
6211,0.0,19.6,19.6,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,19.6,0.06533333333333334,0.06533333333333334,0.0,SAFE
762,0.0,19.1,19.1,0.48,45.0,T13,Branch_752-765,150.0,0.93629,42.0074,28.9831,21.4317,36.0463,0.42444444444444446,0.12733333333333335,0.12733333333333335,0.3,SAFE
714,4.7,3.6,8.3,0.208,240.0,T24,Branch_701-708,30.0,0.99083,0.9144,0.4676,0.2627,0.5363,0.034583333333333334,0.27666666666666667,0.12000000000000001,8.0,SAFE
632,2.1,19.9,22.0,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,22.0,0.14666666666666667,0.13266666666666665,0.0,SAFE
721,8.5,5.7,14.2,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.1414,4.1987,2.8231,5.0595,14.2,0.0028399999999999996,0.00114,0.0,SAFE
6252,0.0,10.3,10.3,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,10.3,0.034333333333333334,0.034333333333333334,0.0,SAFE
762,0.0,12.9,12.9,0.48,45.0,T13,Branch_752-765,150.0,0.93629,42.0074,28.9831,21.4317,36.0463,0.2866666666666667,0.08600000000000001,0.08600000000000001,0.3,SAFE
708,1.8,13.0,14.8,0.24,75.0,T16,Branch_701-708,300.0,0.95801,6.2484,3.6185,2.8328,4.5954,0.19733333333333333,0.04933333333333333,0.043333333333333335,0.25,SAFE
7641,8.9,15.2,24.1,0.24,0.0,T14,LV_secondary_T2_T4,150.0,0.9365,42.617,29.4074,21.7473,36.5751,24.1,0.16066666666666668,0.10133333333333333,0.0,SAFE
7122,0.0,19.1,19.1,0.24,0.0,T18,LV_secondary_T2_T4,300.0,0.95826,7.7724,4.5565,3.3703,5.6675,19.1,0.06366666666666668,0.06366666666666668,0.0,SAFE
620,1.8,17.5,19.3,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.0957,4.1795,2.816,5.0396,19.3,0.06433333333333334,0.058333333333333334,0.0,SAFE
7122,8.7,13.1,21.799999999999997,0.24,0.0,T18,LV_secondary_T2_T4,300.0,0.95826,7.7724,4.5565,3.3703,5.6675,21.799999999999997,0.07266666666666666,0.043666666666666666,0.0,SAFE
7691,8.4,8.6,17.0,0.24,0.0,T22,LV_secondary_T2_T4,150.0,0.95405,44.5068,31.369,22.8385,38.8022,17.0,0.11333333333333333,0.05733333333333333,0.0,SAFE
7482,4.0,6.1,10.1,0.24,0.0,T8,LV_secondary_T2_T4,150.0,0.95585,27.31,18.8387,13.9267,23.4276,10.1,0.06733333333333333,0.04066666666666666,0.0,SAFE
721,0.0,11.8,11.8,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.1414,4.1987,2.8231,5.0595,11.8,0.00236,0.00236,0.0,SAFE
6221,1.4,18.0,19.4,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,19.4,0.06466666666666666,0.06,0.0,SAFE
7122,2.4,1.3,3.7,0.24,0.0,T18,LV_secondary_T2_T4,300.0,0.95826,7.7724,4.5565,3.3703,5.6675,3.7,0.012333333333333333,0.004333333333333333,0.0,SAFE
7122,2.8,1.0,3.8,0.24,0.0,T18,LV_secondary_T2_T4,300.0,0.95826,7.7724,4.5565,3.3703,5.6675,3.8,0.012666666666666666,0.0033333333333333335,0.0,SAFE
721,0.0,17.8,17.8,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.1414,4.1987,2.8231,5.0595,17.8,0.0035600000000000002,0.0035600000000000002,0.0,SAFE
764,0.0,2.8,2.8,0.24,46.0,T14,Branch_752-765,150.0,0.9365,42.617,29.4074,21.7473,36.5751,0.0608695652173913,0.018666666666666665,0.018666666666666665,0.30666666666666664,SAFE
710,2.5,8.1,10.6,0.208,80.0,T17,Branch_701-708,300.0,0.95736,7.0104,4.008,2.9713,4.9893,0.1325,0.035333333333333335,0.027,0.26666666666666666,SAFE
6252,7.8,12.9,20.7,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,20.7,0.06899999999999999,0.043000000000000003,0.0,SAFE
6322,1.0,13.5,14.5,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,14.5,0.09666666666666666,0.09,0.0,SAFE
7393,0.0,2.5,2.5,0.24,0.0,T6,LV_secondary_T2_T4,150.0,0.98477,24.6125,15.6519,11.8507,19.6321,2.5,0.016666666666666666,0.016666666666666666,0.0,SAFE
7642,0.0,13.9,13.9,0.24,0.0,T14,LV_secondary_T2_T4,150.0,0.9365,42.617,29.4074,21.7473,36.5751,13.9,0.09266666666666667,0.09266666666666667,0.0,SAFE
6221,4.8,16.5,21.3,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,21.3,0.07100000000000001,0.055,0.0,SAFE
721,0.0,10.1,10.1,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.1414,4.1987,2.8231,5.0595,10.1,0.00202,0.00202,0.0,SAFE
712,0.0,14.9,14.9,0.24,65.0,T18,Branch_701-708,300.0,0.95826,7.7724,4.5565,3.3703,5.6675,0.22923076923076924,0.049666666666666665,0.049666666666666665,0.21666666666666667,SAFE
6202,0.0,8.0,8.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.0957,4.1795,2.816,5.0396,8.0,0.02666666666666667,0.02666666666666667,0.0,SAFE
6242,2.2,15.7,17.9,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,17.9,0.05966666666666666,0.05233333333333333,0.0,SAFE
723,0.0,2.3,2.3,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.2329,4.237,2.8374,5.0993,2.3,0.00045999999999999996,0.00045999999999999996,0.0,SAFE
726,6.7,9.4,16.1,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.2329,4.237,2.8374,5.0993,16.1,0.00322,0.0018800000000000002,0.0,SAFE
724,0.0,18.5,18.5,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.1414,4.1987,2.8231,5.0595,18.5,0.0037,0.0037,0.0,SAFE
6332,0.0,17.3,17.3,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.91348,17.0383,11.6797,8.589,14.4978,17.3,0.11533333333333334,0.11533333333333334,0.0,SAFE
714,0.0,3.7,3.7,0.208,240.0,T24,Branch_701-708,30.0,0.99083,0.9144,0.4676,0.2627,0.5363,0.015416666666666667,0.12333333333333334,0.12333333333333334,8.0,SAFE
6251,0.0,7.7,7.7,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,7.7,0.025666666666666667,0.025666666666666667,0.0,SAFE
722,0.0,5.7,5.7,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.1872,4.2178,2.8303,5.0794,5.7,0.00114,0.00114,0.0,SAFE
751,0.0,11.5,11.5,0.48,0.0,T9,other,1500.0,0.9685,34.4789,23.8283,17.6385,29.6463,11.5,0.007666666666666666,0.007666666666666666,0.0,SAFE
769,8.6,15.8,24.4,0.24,41.0,T22,Delta_766-772,150.0,0.95405,44.5068,31.369,22.8385,38.8022,0.5951219512195122,0.16266666666666665,0.10533333333333333,0.2733333333333333,SAFE
772,0.0,4.9,4.9,0.208,100.0,T19,Delta_766-772,300.0,0.93424,43.184,29.887,22.1458,37.1977,0.049,0.016333333333333335,0.016333333333333335,0.3333333333333333,SAFE
732,0.0,15.2,15.2,0.24,25.4,T4,Main_720-734,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,0.5984251968503937,0.10133333333333333,0.10133333333333333,0.16933333333333334,SAFE
626,3.2,15.9,19.1,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,19.1,0.06366666666666668,0.053,0.0,SAFE
6251,0.0,3.1,3.1,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,3.1,0.010333333333333333,0.010333333333333333,0.0,SAFE
708,9.9,11.0,20.9,0.24,75.0,T16,Branch_701-708,300.0,0.95801,6.2484,3.6185,2.8328,4.5954,0.2786666666666667,0.06966666666666667,0.03666666666666667,0.25,SAFE
6202,6.1,3.5,9.6,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.0957,4.1795,2.816,5.0396,9.6,0.032,0.011666666666666667,0.0,SAFE
6232,0.0,11.4,11.4,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,11.4,0.038,0.038,0.0,SAFE
7392,1.2,19.1,20.3,0.24,0.0,T6,LV_secondary_T2_T4,150.0,0.98477,24.6125,15.6519,11.8507,19.6321,20.3,0.13533333333333333,0.12733333333333335,0.0,SAFE
633,0.0,1.3,1.3,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.91348,17.0383,11.6797,8.589,14.4978,1.3,0.008666666666666666,0.008666666666666666,0.0,SAFE
632,0.0,19.0,19.0,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,19.0,0.12666666666666668,0.12666666666666668,0.0,SAFE
769,0.0,12.9,12.9,0.24,41.0,T22,Delta_766-772,150.0,0.95405,44.5068,31.369,22.8385,38.8022,0.3146341463414634,0.08600000000000001,0.08600000000000001,0.2733333333333333,SAFE
6321,0.0,9.0,9.0,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,9.0,0.06,0.06,0.0,SAFE
7691,0.0,11.2,11.2,0.24,0.0,T22,LV_secondary_T2_T4,150.0,0.95405,44.5068,31.369,22.8385,38.8022,11.2,0.07466666666666666,0.07466666666666666,0.0,SAFE
710,0.0,6.9,6.9,0.208,80.0,T17,Branch_701-708,300.0,0.95736,7.0104,4.008,2.9713,4.9893,0.08625000000000001,0.023,0.023,0.26666666666666666,SAFE
734,0.0,19.5,19.5,0.24,15.85,-,Main_720-734,5000.0,0.90591,17.084,11.7015,8.5933,14.5179,1.2302839116719244,0.0039,0.0039,0.00317,SAFE
6211,0.0,8.4,8.4,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,8.4,0.028,0.028,0.0,SAFE
633,0.0,6.9,6.9,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.91348,17.0383,11.6797,8.589,14.4978,6.9,0.046,0.046,0.0,SAFE
748,0.0,2.1,2.1,0.24,76.88,T8,Main_735-750,150.0,0.95585,27.31,18.8387,13.9267,23.4276,0.027315296566077008,0.014,0.014,0.5125333333333333,SAFE
6331,0.0,3.2,3.2,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.91348,17.0383,11.6797,8.589,14.4978,3.2,0.021333333333333336,0.021333333333333336,0.0,SAFE
632,7.7,6.9,14.600000000000001,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,14.600000000000001,0.09733333333333334,0.046,0.0,SAFE
720,0.0,1.2,1.2,0.24,66.0,T2,Main_720-734,300.0,0.99456,7.0957,4.1795,2.816,5.0396,0.01818181818181818,0.004,0.004,0.22,SAFE
621,5.7,4.1,9.8,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,9.8,0.03266666666666667,0.013666666666666666,0.0,SAFE
759,0.0,4.2,4.2,0.24,35.0,T12,Branch_752-765,150.0,0.93737,40.2701,27.7136,20.528,34.4883,0.12000000000000001,0.028,0.028,0.23333333333333334,SAFE
762,0.0,14.9,14.9,0.48,45.0,T13,Branch_752-765,150.0,0.93629,42.0074,28.9831,21.4317,36.0463,0.33111111111111113,0.09933333333333333,0.09933333333333333,0.3,SAFE
623,0.0,7.4,7.4,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,7.4,0.024666666666666667,0.024666666666666667,0.0,SAFE
7643,6.2,2.2,8.4,0.24,0.0,T14,LV_secondary_T2_T4,150.0,0.9365,42.617,29.4074,21.7473,36.5751,8.4,0.056,0.014666666666666668,0.0,SAFE
708,0.0,10.4,10.4,0.24,75.0,T16,Branch_701-708,300.0,0.95801,6.2484,3.6185,2.8328,4.5954,0.13866666666666666,0.034666666666666665,0.034666666666666665,0.25,SAFE
632,0.0,10.5,10.5,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,10.5,0.07,0.07,0.0,SAFE
6241,9.0,4.0,13.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,13.0,0.043333333333333335,0.013333333333333334,0.0,SAFE
716,0.0,5.3,5.3,0.48,15.85,T24(HV),Branch_701-708,300.0,0.97763,0.9144,0.4676,0.2627,0.5363,0.334384858044164,0.017666666666666667,0.017666666666666667,0.05283333333333333,SAFE
625,0.0,17.3,17.3,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,17.3,0.05766666666666667,0.05766666666666667,0.0,SAFE
625,0.0,10.0,10.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,10.0,0.03333333333333333,0.03333333333333333,0.0,SAFE
724,1.3,4.4,5.7,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.1414,4.1987,2.8231,5.0595,5.7,0.00114,0.00088,0.0,SAFE
6321,0.0,5.3,5.3,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,5.3,0.035333333333333335,0.035333333333333335,0.0,SAFE
6202,0.0,6.2,6.2,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.0957,4.1795,2.816,5.0396,6.2,0.020666666666666667,0.020666666666666667,0.0,SAFE
6241,1.5,3.3,4.8,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,4.8,0.016,0.011,0.0,SAFE
740,9.6,16.3,25.9,0.24,75.0,T5,Main_735-750,150.0,0.98202,23.0885,14.9212,11.4648,18.8171,0.3453333333333333,0.17266666666666666,0.10866666666666668,0.5,SAFE
633,8.0,17.7,25.7,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.91348,17.0383,11.6797,8.589,14.4978,25.7,0.17133333333333334,0.118,0.0,SAFE
6201,0.0,7.2,7.2,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.0957,4.1795,2.816,5.0396,7.2,0.024,0.024,0.0,SAFE
621,0.0,8.0,8.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,8.0,0.02666666666666667,0.02666666666666667,0.0,SAFE
772,0.0,15.1,15.1,0.208,100.0,T19,Delta_766-772,300.0,0.93424,43.184,29.887,22.1458,37.1977,0.151,0.050333333333333334,0.050333333333333334,0.3333333333333333,SAFE
6241,0.0,12.2,12.2,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,12.2,0.04066666666666666,0.04066666666666666,0.0,SAFE
733,0.0,14.9,14.9,0.24,0.0,-,Main_720-734,5000.0,0.91348,17.0383,11.6797,8.589,14.4978,14.9,0.00298,0.00298,0.0,SAFE
751,1.2,3.9,5.1,0.48,0.0,T9,other,1500.0,0.9685,34.4789,23.8283,17.6385,29.6463,5.1,0.0034,0.0026,0.0,SAFE
7692,8.9,7.6,16.5,0.24,0.0,T22,LV_secondary_T2_T4,150.0,0.95405,44.5068,31.369,22.8385,38.8022,16.5,0.11,0.050666666666666665,0.0,SAFE
6212,0.0,1.0,1.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,1.0,0.0033333333333333335,0.0033333333333333335,0.0,SAFE
6201,0.0,3.0,3.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.0957,4.1795,2.816,5.0396,3.0,0.01,0.01,0.0,SAFE
748,9.8,9.0,18.8,0.24,76.88,T8,Main_735-750,150.0,0.95585,27.31,18.8387,13.9267,23.4276,0.2445369406867846,0.12533333333333332,0.06,0.5125333333333333,SAFE
723,0.0,14.5,14.5,0.24,0.0,-,Main_720-734,5000.0,0.99456,7.2329,4.237,2.8374,5.0993,14.5,0.0029,0.0029,0.0,SAFE
743,0.0,18.0,18.0,0.24,240.0,T7,Main_735-750,300.0,0.96367,21.8693,15.052,11.1097,18.708,0.075,0.06,0.06,0.8,SAFE
6241,6.2,9.7,15.899999999999999,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,15.899999999999999,0.053,0.03233333333333333,0.0,SAFE
7483,1.7,3.5,5.2,0.24,0.0,T8,LV_secondary_T2_T4,150.0,0.95585,27.31,18.8387,13.9267,23.4276,5.2,0.034666666666666665,0.023333333333333334,0.0,SAFE
632,3.1,9.3,12.4,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.92105,16.9926,11.6578,8.5847,14.4776,12.4,0.08266666666666667,0.062000000000000006,0.0,SAFE
759,4.5,17.2,21.7,0.24,35.0,T12,Branch_752-765,150.0,0.93737,40.2701,27.7136,20.528,34.4883,0.62,0.14466666666666667,0.11466666666666667,0.23333333333333334,SAFE
6211,0.0,7.0,7.0,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,7.0,0.023333333333333334,0.023333333333333334,0.0,SAFE
708,0.0,18.9,18.9,0.24,75.0,T16,Branch_701-708,300.0,0.95801,6.2484,3.6185,2.8328,4.5954,0.252,0.063,0.063,0.25,SAFE
715,0.0,4.0,4.0,0.208,0.0,-,Branch_701-708,5000.0,0.99083,0.9144,0.4676,0.2627,0.5363,4.0,0.0008,0.0008,0.0,SAFE
7391,0.0,7.0,7.0,0.24,0.0,T6,LV_secondary_T2_T4,150.0,0.98477,24.6125,15.6519,11.8507,19.6321,7.0,0.04666666666666667,0.04666666666666667,0.0,SAFE
6231,0.0,19.3,19.3,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,19.3,0.06433333333333334,0.06433333333333334,0.0,SAFE
6201,1.8,9.8,11.600000000000001,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.0957,4.1795,2.816,5.0396,11.600000000000001,0.03866666666666667,0.03266666666666667,0.0,SAFE
772,1.4,16.7,18.099999999999998,0.208,100.0,T19,Delta_766-772,300.0,0.93424,43.184,29.887,22.1458,37.1977,0.18099999999999997,0.06033333333333333,0.05566666666666666,0.3333333333333333,SAFE
6211,9.7,3.8,13.5,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,13.5,0.045,0.012666666666666666,0.0,SAFE
6252,3.3,10.8,14.100000000000001,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1872,4.2178,2.8303,5.0794,14.100000000000001,0.04700000000000001,0.036000000000000004,0.0,SAFE
728,0.0,1.6,1.6,0.24,38.0,T3,Main_720-734,75.0,0.93706,11.5824,7.8923,5.7834,9.7845,0.042105263157894736,0.021333333333333336,0.021333333333333336,0.5066666666666667,SAFE
7121,0.0,11.6,11.6,0.24,0.0,T18,LV_secondary_T2_T4,300.0,0.95826,7.7724,4.5565,3.3703,5.6675,11.6,0.03866666666666667,0.03866666666666667,0.0,SAFE
714,2.3,9.8,12.100000000000001,0.208,240.0,T24,Branch_701-708,30.0,0.99083,0.9144,0.4676,0.2627,0.5363,0.05041666666666667,0.4033333333333334,0.3266666666666667,8.0,SAFE
621,3.0,2.2,5.2,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,5.2,0.017333333333333333,0.007333333333333334,0.0,SAFE
733,0.0,16.6,16.6,0.24,0.0,-,Main_720-734,5000.0,0.91348,17.0383,11.6797,8.589,14.4978,16.6,0.0033200000000000005,0.0033200000000000005,0.0,SAFE
710,0.0,12.1,12.1,0.208,80.0,T17,Branch_701-708,300.0,0.95736,7.0104,4.008,2.9713,4.9893,0.15125,0.04033333333333333,0.04033333333333333,0.26666666666666666,SAFE
708,0.0,1.4,1.4,0.24,75.0,T16,Branch_701-708,300.0,0.95801,6.2484,3.6185,2.8328,4.5954,0.018666666666666665,0.004666666666666666,0.004666666666666666,0.25,SAFE
6332,0.0,16.4,16.4,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.91348,17.0383,11.6797,8.589,14.4978,16.4,0.10933333333333332,0.10933333333333332,0.0,SAFE
6212,1.5,3.3,4.8,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.1414,4.1987,2.8231,5.0595,4.8,0.016,0.011,0.0,SAFE
6331,0.0,16.6,16.6,0.24,0.0,T4,LV_secondary_T2_T4,150.0,0.91348,17.0383,11.6797,8.589,14.4978,16.6,0.11066666666666668,0.11066666666666668,0.0,SAFE
623,0.0,8.3,8.3,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,8.3,0.02766666666666667,0.02766666666666667,0.0,SAFE
6231,0.0,5.1,5.1,0.24,0.0,T2,LV_secondary_T2_T4,300.0,0.99456,7.2329,4.237,2.8374,5.0993,5.1,0.016999999999999998,0.016999999999999998,0.0,SAFE
764,0.0,9.5,9.5,0.24,46.0,T14,Branch_752-765,150.0,0.9365,42.617,29.4074,21.7473,36.5751,0.20652173913043478,0.06333333333333334,0.06333333333333334,0.30666666666666664,SAFE
